policy_id,exposure_years,activity,region_risk,building_material,surface_m2,insured_capital_eur,building_age_years,previous_claims,fire_protection,fire_station_distance_km,claim_count,average_claim_cost_eur,total_claim_cost_eur
SYN-005823,0.89,mixed_farming,low,masonry,1820.0,806698.0,45,0,1,3.4,0,0.0,0.0
SYN-005824,0.881,crop_farming,high,masonry,4523.0,2263168.0,28,0,1,30.2,0,0.0,0.0
SYN-005825,0.778,livestock,low,masonry,1673.0,461837.0,68,0,1,7.1,0,0.0,0.0
SYN-005826,0.405,crop_farming,medium,masonry,684.0,333838.0,63,1,1,17.6,0,0.0,0.0
SYN-005827,0.6,mixed_farming,low,masonry,1693.0,692019.0,11,0,1,7.9,0,0.0,0.0
SYN-005828,0.912,crop_farming,medium,masonry,2794.0,1132361.0,3,0,0,4.2,1,28017.22,28017.22
SYN-005829,0.833,livestock,medium,mixed,896.0,262028.0,35,0,0,9.5,0,0.0,0.0
SYN-005830,0.886,mixed_farming,low,masonry,2109.0,782691.0,60,0,0,17.9,0,0.0,0.0
SYN-005831,0.438,mixed_farming,low,masonry,262.0,199622.0,40,0,1,8.8,0,0.0,0.0
SYN-005832,0.964,crop_farming,low,wood,3161.0,1250390.0,19,0,1,7.0,0,0.0,0.0
SYN-005833,0.537,livestock,medium,mixed,2039.0,571904.0,4,0,1,10.3,0,0.0,0.0
SYN-005834,0.599,mixed_farming,high,masonry,232.0,106166.0,80,0,0,14.6,0,0.0,0.0
SYN-005835,0.904,livestock,medium,masonry,1554.0,970507.0,72,0,0,14.1,0,0.0,0.0
SYN-005836,0.644,crop_farming,medium,masonry,333.0,155840.0,23,0,0,10.1,0,0.0,0.0
SYN-005837,0.786,mixed_farming,high,mixed,815.0,395094.0,40,0,0,10.0,0,0.0,0.0
SYN-005838,0.731,livestock,medium,wood,1884.0,1008874.0,12,0,1,5.8,0,0.0,0.0
SYN-005839,0.92,livestock,medium,mixed,1109.0,367914.0,32,0,1,7.2,0,0.0,0.0
SYN-005840,0.494,crop_farming,medium,wood,2743.0,1316472.0,55,1,1,6.6,0,0.0,0.0
SYN-005841,0.459,livestock,low,mixed,1263.0,323173.0,51,0,1,12.1,0,0.0,0.0
SYN-005842,0.779,livestock,medium,wood,1183.0,373536.0,23,0,1,14.3,1,42656.86,42656.86
SYN-005843,0.907,crop_farming,medium,mixed,2475.0,837689.0,29,0,1,5.6,0,0.0,0.0
SYN-005844,0.954,livestock,medium,mixed,973.0,484923.0,44,0,0,9.8,0,0.0,0.0
SYN-005845,0.64,livestock,medium,mixed,1192.0,603974.0,43,0,1,2.5,0,0.0,0.0
SYN-005846,0.841,mixed_farming,low,mixed,1299.0,466904.0,62,0,1,9.3,0,0.0,0.0
SYN-005847,0.634,viticulture,medium,masonry,1160.0,626476.0,40,0,1,0.7,0,0.0,0.0
SYN-005848,0.591,crop_farming,low,masonry,2576.0,1230127.0,64,0,0,3.7,0,0.0,0.0
SYN-005849,0.415,crop_farming,high,masonry,786.0,390208.0,22,0,0,2.7,0,0.0,0.0
SYN-005850,0.55,mixed_farming,low,masonry,706.0,340356.0,18,0,0,0.9,0,0.0,0.0
SYN-005851,0.502,viticulture,medium,wood,608.0,289179.0,77,1,1,5.2,0,0.0,0.0
SYN-005852,0.561,mixed_farming,medium,mixed,301.0,317771.0,17,0,1,14.5,0,0.0,0.0
SYN-005853,0.573,crop_farming,low,masonry,3179.0,1551776.0,66,0,1,1.6,0,0.0,0.0
SYN-005854,0.915,crop_farming,medium,masonry,675.0,334555.0,22,0,1,10.2,0,0.0,0.0
SYN-005855,0.522,crop_farming,low,masonry,1038.0,666795.0,9,0,0,16.1,0,0.0,0.0
SYN-005856,0.892,mixed_farming,medium,mixed,3337.0,1630136.0,32,0,0,17.8,0,0.0,0.0
SYN-005857,0.916,mixed_farming,high,wood,1105.0,709078.0,8,0,1,5.3,1,23416.24,23416.24
SYN-005858,0.678,livestock,low,masonry,1693.0,781438.0,60,3,0,5.0,0,0.0,0.0
SYN-005859,0.835,livestock,medium,masonry,481.0,290350.0,80,0,1,3.9,0,0.0,0.0
SYN-005860,0.591,crop_farming,high,wood,3008.0,1244811.0,44,0,1,15.5,0,0.0,0.0
SYN-005861,0.411,mixed_farming,medium,mixed,1120.0,538624.0,79,0,1,7.8,0,0.0,0.0
SYN-005862,0.826,crop_farming,high,wood,625.0,353757.0,71,0,0,4.3,0,0.0,0.0
SYN-005863,0.764,mixed_farming,medium,masonry,625.0,229764.0,77,0,0,3.2,0,0.0,0.0
SYN-005864,0.677,mixed_farming,medium,masonry,3635.0,1415616.0,56,0,0,9.4,0,0.0,0.0
SYN-005865,0.939,mixed_farming,low,mixed,828.0,396195.0,28,0,1,4.0,0,0.0,0.0
SYN-005866,0.836,livestock,low,masonry,634.0,311494.0,50,1,0,9.8,1,6607.13,6607.13
SYN-005867,0.655,mixed_farming,medium,mixed,915.0,455759.0,21,0,1,6.9,0,0.0,0.0
SYN-005868,0.432,mixed_farming,high,mixed,1248.0,299559.0,42,0,1,26.2,0,0.0,0.0
SYN-005869,0.926,crop_farming,low,masonry,1338.0,416298.0,61,0,1,4.7,0,0.0,0.0
SYN-005870,0.991,crop_farming,high,masonry,1618.0,693115.0,34,0,1,8.6,1,7607.2,7607.2
SYN-005871,0.781,mixed_farming,medium,mixed,1412.0,445994.0,39,0,0,8.8,0,0.0,0.0
SYN-005872,0.861,crop_farming,medium,wood,1846.0,919642.0,28,0,1,9.1,0,0.0,0.0
SYN-005873,0.704,crop_farming,high,masonry,1015.0,430319.0,6,0,0,3.9,0,0.0,0.0
SYN-005874,0.542,crop_farming,high,mixed,4661.0,1554361.0,14,0,0,2.6,0,0.0,0.0
SYN-005875,0.947,crop_farming,medium,masonry,882.0,284816.0,14,0,0,7.8,0,0.0,0.0
SYN-005876,0.813,livestock,low,wood,2919.0,859945.0,22,0,1,14.4,0,0.0,0.0
SYN-005877,0.729,mixed_farming,low,mixed,821.0,350394.0,6,1,1,8.5,0,0.0,0.0
SYN-005878,0.809,crop_farming,low,masonry,479.0,288539.0,73,0,0,4.5,0,0.0,0.0
SYN-005879,0.707,mixed_farming,medium,mixed,410.0,177689.0,63,1,0,19.3,0,0.0,0.0
SYN-005880,0.435,crop_farming,low,mixed,1477.0,393804.0,67,0,1,5.4,0,0.0,0.0
SYN-005881,0.796,livestock,medium,mixed,2579.0,998447.0,44,0,1,10.6,1,8959.03,8959.03
SYN-005882,0.403,crop_farming,low,masonry,574.0,305349.0,1,0,1,4.0,0,0.0,0.0
SYN-005883,0.532,mixed_farming,medium,mixed,685.0,436764.0,13,1,0,12.0,0,0.0,0.0
SYN-005884,0.494,viticulture,medium,mixed,1558.0,740610.0,18,0,1,4.6,0,0.0,0.0
SYN-005885,0.604,livestock,medium,masonry,1210.0,474310.0,59,0,1,3.3,0,0.0,0.0
SYN-005886,0.945,crop_farming,medium,masonry,828.0,230380.0,65,0,1,10.7,0,0.0,0.0
SYN-005887,0.448,crop_farming,high,wood,528.0,214146.0,55,0,1,4.9,0,0.0,0.0
SYN-005888,0.614,crop_farming,high,mixed,1482.0,509925.0,47,0,0,7.1,0,0.0,0.0
SYN-005889,0.856,mixed_farming,medium,masonry,1853.0,825481.0,30,0,0,4.3,0,0.0,0.0
SYN-005890,0.918,crop_farming,low,wood,1668.0,439244.0,6,0,1,3.1,0,0.0,0.0
SYN-005891,0.842,viticulture,high,masonry,1233.0,737974.0,19,1,1,6.6,1,17833.74,17833.74
SYN-005892,0.979,mixed_farming,high,mixed,610.0,316492.0,65,1,1,6.2,0,0.0,0.0
SYN-005893,0.818,livestock,high,masonry,1487.0,779957.0,49,0,0,8.8,0,0.0,0.0
SYN-005894,0.847,mixed_farming,medium,masonry,1416.0,720655.0,61,0,1,7.9,0,0.0,0.0
SYN-005895,0.653,crop_farming,low,wood,516.0,197780.0,73,1,1,9.9,0,0.0,0.0
SYN-005896,0.581,mixed_farming,medium,mixed,996.0,490206.0,23,0,0,2.2,0,0.0,0.0
SYN-005897,0.677,crop_farming,medium,masonry,1538.0,816010.0,49,1,1,4.9,0,0.0,0.0
SYN-005898,0.861,mixed_farming,low,wood,1152.0,415963.0,60,0,0,10.1,0,0.0,0.0
SYN-005899,0.79,livestock,medium,wood,339.0,120650.0,62,0,1,14.0,0,0.0,0.0
SYN-005900,0.863,crop_farming,medium,mixed,799.0,280660.0,71,0,1,16.8,0,0.0,0.0
SYN-005901,0.777,mixed_farming,low,masonry,766.0,306615.0,75,0,0,13.8,0,0.0,0.0
SYN-005902,0.84,crop_farming,medium,masonry,1743.0,759670.0,52,0,0,3.8,0,0.0,0.0
SYN-005903,0.493,crop_farming,medium,mixed,6561.0,1955514.0,68,0,1,8.1,0,0.0,0.0
SYN-005904,0.594,mixed_farming,medium,wood,1322.0,643529.0,60,0,1,4.0,0,0.0,0.0
SYN-005905,0.737,livestock,low,masonry,556.0,274906.0,25,0,0,8.9,0,0.0,0.0
SYN-005906,0.41,mixed_farming,high,masonry,1092.0,564140.0,4,0,0,8.6,0,0.0,0.0
SYN-005907,0.947,mixed_farming,medium,masonry,1220.0,377411.0,73,1,1,1.0,0,0.0,0.0
SYN-005908,0.544,mixed_farming,medium,masonry,1982.0,943645.0,46,0,0,13.7,0,0.0,0.0
SYN-005909,0.453,crop_farming,medium,mixed,2717.0,1386190.0,44,0,0,8.4,0,0.0,0.0
SYN-005910,0.799,crop_farming,medium,masonry,2993.0,1037679.0,61,0,1,3.7,0,0.0,0.0
SYN-005911,0.516,viticulture,medium,mixed,1718.0,876776.0,11,0,1,1.2,0,0.0,0.0
SYN-005912,0.737,crop_farming,low,mixed,1211.0,345673.0,38,0,0,25.6,0,0.0,0.0
SYN-005913,0.549,livestock,high,masonry,3179.0,1414724.0,59,1,0,9.1,0,0.0,0.0
SYN-005914,0.5,crop_farming,low,wood,967.0,502286.0,33,0,1,8.3,0,0.0,0.0
SYN-005915,0.841,crop_farming,high,masonry,1256.0,413703.0,56,0,0,9.6,0,0.0,0.0
SYN-005916,0.633,mixed_farming,medium,masonry,1035.0,521398.0,46,1,1,7.8,0,0.0,0.0
SYN-005917,0.745,mixed_farming,low,masonry,303.0,95802.0,30,0,0,2.9,0,0.0,0.0
SYN-005918,0.53,mixed_farming,medium,masonry,2770.0,1388313.0,54,1,1,6.4,0,0.0,0.0
SYN-005919,0.731,mixed_farming,low,masonry,1880.0,741919.0,37,0,0,4.6,0,0.0,0.0
SYN-005920,0.653,crop_farming,high,wood,260.0,108816.0,66,0,0,14.2,0,0.0,0.0
SYN-005921,0.431,livestock,medium,masonry,2324.0,1194034.0,5,0,0,11.1,0,0.0,0.0
SYN-005922,0.836,crop_farming,medium,masonry,995.0,477890.0,66,0,1,11.8,0,0.0,0.0
SYN-005923,0.731,mixed_farming,medium,mixed,2304.0,567110.0,62,0,1,1.3,0,0.0,0.0
SYN-005924,0.956,livestock,high,wood,1273.0,599675.0,57,0,1,17.4,0,0.0,0.0
SYN-005925,0.885,livestock,medium,masonry,502.0,216978.0,22,1,1,2.7,0,0.0,0.0
SYN-005926,0.743,crop_farming,medium,masonry,1233.0,645381.0,79,0,1,25.2,0,0.0,0.0
SYN-005927,0.426,mixed_farming,medium,masonry,676.0,195897.0,53,0,0,4.4,0,0.0,0.0
SYN-005928,0.851,mixed_farming,low,masonry,547.0,221531.0,44,0,1,8.8,0,0.0,0.0
SYN-005929,0.729,mixed_farming,medium,masonry,2129.0,852790.0,19,0,1,5.1,0,0.0,0.0
SYN-005930,0.901,crop_farming,medium,mixed,1563.0,635994.0,36,0,0,0.5,0,0.0,0.0
SYN-005931,0.747,viticulture,high,masonry,3208.0,1268483.0,36,0,1,2.5,0,0.0,0.0
SYN-005932,0.401,crop_farming,medium,masonry,938.0,455087.0,27,0,1,14.6,0,0.0,0.0
SYN-005933,0.889,livestock,medium,mixed,648.0,317796.0,26,0,0,7.4,0,0.0,0.0
SYN-005934,0.88,crop_farming,medium,masonry,1836.0,861190.0,10,0,1,12.0,0,0.0,0.0
SYN-005935,0.46,crop_farming,medium,masonry,705.0,392754.0,58,1,1,0.5,0,0.0,0.0
SYN-005936,0.81,livestock,medium,mixed,991.0,272538.0,18,0,1,3.5,0,0.0,0.0
SYN-005937,0.716,crop_farming,high,masonry,1705.0,826662.0,38,0,1,10.1,0,0.0,0.0
SYN-005938,0.754,livestock,low,masonry,1117.0,541125.0,25,0,0,4.2,0,0.0,0.0
SYN-005939,0.934,mixed_farming,medium,masonry,882.0,453011.0,79,1,0,22.5,0,0.0,0.0
SYN-005940,0.55,mixed_farming,high,mixed,487.0,249005.0,41,0,1,39.1,0,0.0,0.0
SYN-005941,0.408,mixed_farming,medium,mixed,2228.0,1094213.0,24,0,0,6.5,0,0.0,0.0
SYN-005942,0.525,mixed_farming,low,masonry,954.0,485780.0,80,0,0,6.8,0,0.0,0.0
SYN-005943,0.949,crop_farming,medium,masonry,1811.0,985720.0,67,1,1,5.2,0,0.0,0.0
SYN-005944,0.527,mixed_farming,low,masonry,1662.0,477791.0,63,0,1,11.9,0,0.0,0.0
SYN-005945,0.805,crop_farming,low,masonry,2463.0,1246001.0,12,0,1,7.7,0,0.0,0.0
SYN-005946,0.874,crop_farming,medium,mixed,1040.0,494976.0,72,0,1,23.9,0,0.0,0.0
SYN-005947,0.888,crop_farming,high,wood,967.0,601836.0,14,0,1,4.1,0,0.0,0.0
SYN-005948,0.406,mixed_farming,low,masonry,590.0,336397.0,15,0,1,9.7,0,0.0,0.0
SYN-005949,0.406,livestock,high,masonry,852.0,339998.0,29,0,1,13.9,0,0.0,0.0
SYN-005950,0.993,mixed_farming,medium,mixed,1513.0,803083.0,2,0,1,10.9,0,0.0,0.0
SYN-005951,0.716,livestock,high,masonry,713.0,301452.0,3,0,1,23.8,0,0.0,0.0
SYN-005952,0.438,livestock,medium,masonry,1488.0,821673.0,1,0,1,12.0,0,0.0,0.0
SYN-005953,0.416,livestock,high,wood,3146.0,1049084.0,26,0,1,4.9,0,0.0,0.0
SYN-005954,0.886,crop_farming,high,masonry,907.0,556113.0,41,0,1,21.8,0,0.0,0.0
SYN-005955,0.943,livestock,high,masonry,516.0,229809.0,9,1,1,6.4,0,0.0,0.0
SYN-005956,0.715,mixed_farming,medium,masonry,926.0,457467.0,10,0,1,3.2,0,0.0,0.0
SYN-005957,0.623,livestock,low,mixed,481.0,305657.0,42,0,1,15.5,0,0.0,0.0
SYN-005958,0.821,crop_farming,medium,mixed,2885.0,708740.0,16,0,1,2.9,0,0.0,0.0
SYN-005959,0.413,mixed_farming,medium,masonry,1281.0,363250.0,39,0,1,5.8,0,0.0,0.0
SYN-005960,0.939,livestock,low,mixed,755.0,405770.0,15,0,0,10.2,0,0.0,0.0
SYN-005961,0.554,crop_farming,high,masonry,842.0,321320.0,59,0,1,1.2,0,0.0,0.0
SYN-005962,0.515,crop_farming,low,wood,562.0,218123.0,58,1,0,4.4,0,0.0,0.0
SYN-005963,0.586,livestock,high,masonry,2338.0,968708.0,75,0,0,2.2,0,0.0,0.0
SYN-005964,0.438,livestock,medium,masonry,4001.0,1175665.0,77,0,1,7.8,0,0.0,0.0
SYN-005965,0.634,mixed_farming,high,mixed,459.0,444191.0,59,0,1,6.3,0,0.0,0.0
SYN-005966,0.829,crop_farming,high,masonry,2388.0,1181098.0,10,0,0,12.7,0,0.0,0.0
SYN-005967,0.699,mixed_farming,medium,mixed,1033.0,574063.0,44,0,1,21.6,0,0.0,0.0
SYN-005968,0.801,crop_farming,medium,masonry,2762.0,1351648.0,9,0,1,5.9,0,0.0,0.0
SYN-005969,0.528,mixed_farming,low,masonry,368.0,291394.0,55,0,1,13.1,0,0.0,0.0
SYN-005970,0.639,mixed_farming,high,masonry,1403.0,503557.0,27,0,1,3.0,0,0.0,0.0
SYN-005971,0.712,livestock,high,masonry,930.0,437608.0,39,0,0,16.1,0,0.0,0.0
SYN-005972,0.744,crop_farming,low,masonry,1860.0,963933.0,52,0,1,22.9,0,0.0,0.0
SYN-005973,0.512,livestock,low,masonry,1261.0,676717.0,33,1,1,6.6,0,0.0,0.0
SYN-005974,0.885,viticulture,medium,masonry,1230.0,707502.0,30,1,1,4.5,0,0.0,0.0
SYN-005975,0.454,viticulture,low,mixed,1131.0,599395.0,36,1,0,5.3,0,0.0,0.0
SYN-005976,0.459,crop_farming,high,mixed,3346.0,820384.0,23,0,1,3.7,0,0.0,0.0
SYN-005977,0.55,mixed_farming,low,masonry,1082.0,443329.0,19,0,1,11.3,0,0.0,0.0
SYN-005978,0.793,livestock,high,masonry,2126.0,755631.0,10,0,0,9.2,0,0.0,0.0
SYN-005979,0.446,crop_farming,high,masonry,1824.0,909357.0,5,1,1,3.3,0,0.0,0.0
SYN-005980,0.405,mixed_farming,high,masonry,2160.0,1176863.0,37,0,1,7.4,0,0.0,0.0
SYN-005981,0.683,livestock,medium,masonry,627.0,339991.0,52,1,1,7.2,0,0.0,0.0
SYN-005982,0.608,livestock,low,masonry,1919.0,507207.0,3,0,1,4.4,0,0.0,0.0
SYN-005983,0.494,mixed_farming,high,wood,1509.0,531485.0,39,0,1,14.7,0,0.0,0.0
SYN-005984,0.794,livestock,medium,mixed,559.0,171286.0,51,1,0,8.5,0,0.0,0.0
SYN-005985,0.785,mixed_farming,high,masonry,1056.0,490334.0,69,0,1,10.0,0,0.0,0.0
SYN-005986,0.473,livestock,medium,masonry,5385.0,2794495.0,66,1,1,11.4,0,0.0,0.0
SYN-005987,0.538,crop_farming,low,masonry,939.0,364401.0,44,0,1,13.4,0,0.0,0.0
SYN-005988,0.619,livestock,high,masonry,954.0,479503.0,78,0,1,23.5,0,0.0,0.0
SYN-005989,0.994,viticulture,high,masonry,1625.0,862394.0,72,0,1,10.2,0,0.0,0.0
SYN-005990,0.861,livestock,low,masonry,853.0,430637.0,26,1,0,8.1,0,0.0,0.0
SYN-005991,0.602,crop_farming,medium,masonry,1328.0,371333.0,36,0,1,17.3,0,0.0,0.0
SYN-005992,0.979,mixed_farming,low,masonry,905.0,343713.0,67,0,0,7.7,0,0.0,0.0
SYN-005993,0.673,viticulture,medium,mixed,1574.0,492613.0,58,0,1,19.4,0,0.0,0.0
SYN-005994,0.628,viticulture,medium,masonry,1164.0,366299.0,41,1,1,3.7,1,13581.44,13581.44
SYN-005995,0.967,livestock,medium,wood,4310.0,1027252.0,40,1,1,14.0,0,0.0,0.0
SYN-005996,0.842,livestock,low,masonry,1249.0,683362.0,22,0,1,4.5,0,0.0,0.0
SYN-005997,0.729,mixed_farming,low,masonry,1049.0,549140.0,42,0,0,3.5,0,0.0,0.0
SYN-005998,0.76,mixed_farming,medium,masonry,2366.0,714270.0,8,0,1,4.3,0,0.0,0.0
SYN-005999,0.984,mixed_farming,low,masonry,491.0,283680.0,65,0,0,1.8,0,0.0,0.0
SYN-006000,0.492,mixed_farming,medium,masonry,3640.0,1499168.0,36,0,1,1.3,0,0.0,0.0
SYN-006001,0.608,livestock,medium,masonry,637.0,171252.0,32,0,1,2.0,0,0.0,0.0
SYN-006002,0.653,crop_farming,medium,masonry,2631.0,797037.0,70,0,1,4.0,0,0.0,0.0
SYN-006003,0.991,livestock,medium,masonry,3124.0,1038602.0,80,0,1,9.0,0,0.0,0.0
SYN-006004,0.451,crop_farming,low,masonry,861.0,331843.0,76,0,1,4.0,0,0.0,0.0
SYN-006005,0.467,crop_farming,low,mixed,917.0,420269.0,69,0,0,24.2,0,0.0,0.0
SYN-006006,0.661,livestock,high,mixed,1129.0,394070.0,37,1,0,1.4,0,0.0,0.0
SYN-006007,0.502,mixed_farming,high,mixed,1815.0,497439.0,61,0,1,15.1,0,0.0,0.0
SYN-006008,0.811,mixed_farming,high,wood,634.0,342910.0,62,0,1,10.5,0,0.0,0.0
SYN-006009,0.616,mixed_farming,high,masonry,1129.0,392026.0,53,0,0,4.4,0,0.0,0.0
SYN-006010,0.908,mixed_farming,medium,wood,989.0,485673.0,18,1,0,6.5,0,0.0,0.0
SYN-006011,0.849,mixed_farming,high,masonry,573.0,273927.0,20,0,1,20.5,0,0.0,0.0
SYN-006012,0.682,mixed_farming,medium,masonry,614.0,402551.0,60,0,0,7.0,0,0.0,0.0
SYN-006013,0.907,crop_farming,medium,mixed,1317.0,631787.0,1,0,1,3.3,0,0.0,0.0
SYN-006014,0.46,mixed_farming,high,masonry,1302.0,452749.0,2,0,1,3.8,0,0.0,0.0
SYN-006015,0.749,crop_farming,medium,masonry,738.0,276097.0,55,0,0,6.1,0,0.0,0.0
SYN-006016,0.763,crop_farming,medium,masonry,1276.0,599115.0,34,0,1,24.6,0,0.0,0.0
SYN-006017,0.548,crop_farming,medium,masonry,796.0,380392.0,73,0,0,4.3,0,0.0,0.0
SYN-006018,0.43,mixed_farming,low,masonry,2834.0,1347005.0,62,1,1,16.7,0,0.0,0.0
SYN-006019,0.721,mixed_farming,medium,mixed,1133.0,553220.0,21,0,0,5.0,0,0.0,0.0
SYN-006020,0.708,viticulture,high,masonry,2474.0,1040166.0,30,0,1,3.8,0,0.0,0.0
SYN-006021,0.792,viticulture,medium,masonry,403.0,234726.0,21,0,0,6.7,0,0.0,0.0
SYN-006022,0.528,mixed_farming,low,masonry,1495.0,701379.0,9,1,0,1.4,0,0.0,0.0
SYN-006023,0.508,crop_farming,medium,wood,1785.0,965218.0,24,0,0,11.0,0,0.0,0.0
SYN-006024,0.987,mixed_farming,medium,wood,1108.0,261977.0,78,0,1,7.3,0,0.0,0.0
SYN-006025,0.468,mixed_farming,medium,mixed,854.0,299038.0,80,0,0,9.1,0,0.0,0.0
SYN-006026,1.0,mixed_farming,medium,masonry,1097.0,497492.0,24,0,1,18.1,0,0.0,0.0
SYN-006027,0.832,crop_farming,medium,masonry,1964.0,712375.0,42,0,1,6.1,0,0.0,0.0
SYN-006028,0.778,crop_farming,medium,masonry,552.0,257340.0,4,0,0,6.7,0,0.0,0.0
SYN-006029,0.604,viticulture,medium,mixed,1911.0,933833.0,15,0,1,12.2,0,0.0,0.0
SYN-006030,0.921,crop_farming,medium,masonry,1491.0,611376.0,33,0,1,2.9,0,0.0,0.0
SYN-006031,0.946,livestock,medium,mixed,1023.0,443171.0,36,0,1,1.5,0,0.0,0.0
SYN-006032,0.833,livestock,medium,masonry,1052.0,274405.0,56,0,0,2.4,0,0.0,0.0
SYN-006033,0.826,crop_farming,low,wood,1262.0,482418.0,28,0,0,3.1,0,0.0,0.0
SYN-006034,0.696,crop_farming,medium,masonry,3562.0,1600432.0,31,0,1,16.0,0,0.0,0.0
SYN-006035,0.447,viticulture,medium,masonry,1520.0,503145.0,62,0,0,6.9,0,0.0,0.0
SYN-006036,0.999,mixed_farming,medium,masonry,657.0,246028.0,73,0,1,8.0,0,0.0,0.0
SYN-006037,0.409,viticulture,high,mixed,913.0,404294.0,53,0,1,9.0,0,0.0,0.0
SYN-006038,0.697,crop_farming,low,wood,576.0,361457.0,18,0,1,16.7,0,0.0,0.0
SYN-006039,0.62,crop_farming,high,masonry,355.0,128271.0,36,0,1,7.5,0,0.0,0.0
SYN-006040,0.866,livestock,low,wood,569.0,217778.0,47,0,0,2.5,0,0.0,0.0
SYN-006041,0.841,livestock,medium,masonry,1310.0,414080.0,22,1,1,7.9,0,0.0,0.0
SYN-006042,0.777,crop_farming,high,masonry,2774.0,883489.0,9,0,0,24.0,0,0.0,0.0
SYN-006043,0.445,mixed_farming,medium,masonry,2315.0,1053046.0,68,0,1,5.4,0,0.0,0.0
SYN-006044,0.542,viticulture,high,masonry,572.0,210330.0,10,0,1,18.5,0,0.0,0.0
SYN-006045,0.456,livestock,high,mixed,722.0,255485.0,10,0,1,9.5,0,0.0,0.0
SYN-006046,0.987,livestock,low,masonry,658.0,385569.0,16,0,1,18.8,0,0.0,0.0
SYN-006047,0.477,livestock,high,masonry,226.0,98462.0,1,0,1,4.5,0,0.0,0.0
SYN-006048,0.98,crop_farming,high,masonry,1087.0,433628.0,18,0,1,3.9,0,0.0,0.0
SYN-006049,0.468,crop_farming,medium,mixed,2043.0,1388771.0,9,0,1,0.7,0,0.0,0.0
SYN-006050,0.917,livestock,low,wood,1029.0,465806.0,53,0,0,5.7,0,0.0,0.0
SYN-006051,0.745,livestock,low,mixed,532.0,228803.0,72,0,1,3.3,0,0.0,0.0
SYN-006052,0.899,livestock,high,masonry,700.0,235732.0,68,0,1,4.9,0,0.0,0.0
SYN-006053,0.78,mixed_farming,high,masonry,979.0,504350.0,46,0,1,9.9,0,0.0,0.0
SYN-006054,0.861,crop_farming,high,masonry,1999.0,1021934.0,70,0,0,0.7,0,0.0,0.0
SYN-006055,0.838,crop_farming,medium,wood,1076.0,356386.0,33,0,0,10.5,0,0.0,0.0
SYN-006056,0.556,crop_farming,low,masonry,1831.0,753818.0,51,0,1,4.7,0,0.0,0.0
SYN-006057,0.961,crop_farming,medium,wood,1150.0,510667.0,27,0,1,15.2,0,0.0,0.0
SYN-006058,0.786,livestock,medium,mixed,1414.0,454655.0,33,0,1,15.4,0,0.0,0.0
SYN-006059,0.521,mixed_farming,low,mixed,658.0,359401.0,10,0,0,5.9,0,0.0,0.0
SYN-006060,0.584,mixed_farming,low,mixed,776.0,324874.0,22,1,1,4.3,0,0.0,0.0
SYN-006061,0.72,mixed_farming,low,masonry,536.0,170018.0,8,0,1,7.8,0,0.0,0.0
SYN-006062,0.929,livestock,low,masonry,1792.0,698535.0,24,1,0,15.0,0,0.0,0.0
SYN-006063,0.878,crop_farming,medium,masonry,1003.0,650756.0,56,0,0,12.6,0,0.0,0.0
SYN-006064,0.581,livestock,medium,masonry,150.0,111846.0,37,0,1,25.3,0,0.0,0.0
SYN-006065,0.813,livestock,medium,mixed,1657.0,747147.0,70,0,1,4.0,0,0.0,0.0
SYN-006066,0.401,mixed_farming,medium,masonry,2283.0,1119505.0,51,0,1,4.4,0,0.0,0.0
SYN-006067,0.6,livestock,high,wood,715.0,375943.0,79,1,1,15.8,0,0.0,0.0
SYN-006068,0.904,crop_farming,medium,wood,1656.0,883526.0,45,0,0,6.0,0,0.0,0.0
SYN-006069,0.491,crop_farming,medium,masonry,1058.0,730411.0,54,0,0,3.1,0,0.0,0.0
SYN-006070,0.612,crop_farming,medium,masonry,306.0,156619.0,61,0,0,4.3,0,0.0,0.0
SYN-006071,0.401,viticulture,medium,masonry,4313.0,2148658.0,15,1,1,8.4,0,0.0,0.0
SYN-006072,0.414,crop_farming,medium,masonry,1062.0,426459.0,11,0,0,23.1,0,0.0,0.0
SYN-006073,0.488,crop_farming,medium,mixed,1381.0,525376.0,37,0,1,21.4,0,0.0,0.0
SYN-006074,0.461,crop_farming,medium,mixed,808.0,507252.0,10,0,1,14.7,0,0.0,0.0
SYN-006075,0.694,mixed_farming,medium,mixed,1000.0,565492.0,78,0,1,5.5,0,0.0,0.0
SYN-006076,0.94,livestock,medium,masonry,1346.0,523972.0,80,0,1,5.3,0,0.0,0.0
SYN-006077,0.451,mixed_farming,low,mixed,615.0,315229.0,16,1,1,22.6,0,0.0,0.0
SYN-006078,0.922,livestock,medium,mixed,3645.0,1759241.0,26,0,1,4.8,0,0.0,0.0
SYN-006079,0.801,crop_farming,medium,wood,2090.0,888662.0,19,0,1,16.0,0,0.0,0.0
SYN-006080,0.501,mixed_farming,medium,mixed,1696.0,663204.0,78,2,1,9.8,1,18595.66,18595.66
SYN-006081,0.574,crop_farming,medium,mixed,1105.0,340219.0,65,1,1,4.5,0,0.0,0.0
SYN-006082,0.517,crop_farming,low,masonry,739.0,224513.0,24,0,0,11.4,0,0.0,0.0
SYN-006083,0.874,livestock,low,mixed,2367.0,787171.0,60,0,1,10.3,1,17761.41,17761.41
SYN-006084,0.835,crop_farming,medium,masonry,1803.0,658508.0,6,1,1,1.2,0,0.0,0.0
